,loan_paid_back,education_level,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,income_to_loan_ratio,utilization_ratio,education_encoded,employment_encoded
12775,1,High School,1447.66,Student,0.14,790,16328.83,11.46,36,538.15,6,30607.46,25865.76,0,0,0,1.0638802657630708,10.140963020126467,1,3
12777,1,Bachelor's,1213.6,Employed,0.18,720,24943.62,10.31,36,808.5,5,25583.82,16785.15,1,0,1,0.5838446865370784,7.8730150540458785,0,0
12778,0,High School,1463.36,Employed,0.09,608,30943.49,12.56,36,1036.06,6,16669.93,8055.82,1,0,1,0.5674964265504634,5.79905494504176,1,0
12779,0,Bachelor's,3966.37,Employed,0.29,536,17482.22,16.16,36,616.0,8,62046.37,46059.84,3,0,4,2.72256269512682,8.908145311321194,0,0
12780,0,Master's,3259.49,Unemployed,0.11,712,18232.11,12.29,60,408.24,6,56001.45,48880.23,0,0,0,2.145329311856938,10.474063796562412,2,4
12781,1,High School,6537.16,Employed,0.64,664,18037.92,10.47,60,387.44,5,64190.7,3729.69,3,0,3,4.348944889432929,0.6972393197145381,1,0
12782,1,Bachelor's,3968.36,Employed,0.18,837,9674.67,9.51,36,309.95,1,32876.52,27617.88,3,0,3,4.9221647870159915,10.080585171423253,0,0
12783,1,Bachelor's,5975.86,Employed,0.09,536,11485.15,12.56,60,258.74,6,66780.45,61706.22,2,0,2,6.24374257192984,11.088194823485019,0,0
12784,1,Bachelor's,7903.66,Self-employed,0.27,601,31385.49,16.29,60,768.08,4,114832.98,105118.26,6,0,8,3.0219034337204866,10.984815686225334,0,2
12785,0,High School,2507.59,Employed,0.37,666,8482.86,11.04,36,277.88,7,45301.34,17990.75,5,0,6,3.5472800447019046,4.765620619610811,1,0
12786,1,Bachelor's,962.42,Employed,0.14,606,36743.38,17.65,36,1321.92,2,13610.16,791.54,1,0,1,0.31431621151891853,0.6978962774868186,0,0
12787,1,High School,7249.58,Employed,0.1,565,36430.1,15.84,36,1277.9,7,51147.2,29324.0,4,0,4,2.387996738960365,6.879907404510902,1,0
12788,1,Master's,5300.34,Employed,0.14,649,13046.62,12.17,60,291.34,6,78752.21,24464.98,1,0,3,4.875138541629939,3.727892334704004,2,0
12789,0,Bachelor's,4132.03,Unemployed,0.09,645,23324.03,10.75,60,504.22,7,50879.73,41550.8,3,0,4,2.125891623360114,9.79976898462315,0,4
12790,1,Other,7283.82,Employed,0.32,685,24607.47,11.02,36,805.85,5,85070.36,22771.03,4,0,4,3.5520043303923563,3.212074804902671,3,0
12791,1,Bachelor's,2883.49,Employed,0.13,739,26516.89,9.84,36,853.63,5,33564.6,27935.71,3,0,4,1.3048996318949921,9.987561895568547,0,0
12792,1,High School,2112.65,Employed,0.1,635,6276.27,14.98,60,149.25,7,28332.34,19625.35,3,0,5,4.039309972324326,8.312204357282173,1,0
12793,1,Bachelor's,5817.98,Self-employed,0.11,776,9377.06,10.58,36,305.13,6,55652.92,39310.85,1,0,1,7.445378402185759,8.476288396008691,0,2
12794,0,Bachelor's,3544.82,Unemployed,0.29,750,17973.61,7.94,36,562.73,6,38609.67,29686.96,3,0,4,2.3666831538016013,9.226795256214311,0,4
12795,1,Bachelor's,2643.41,Employed,0.31,699,14289.33,14.11,36,489.14,3,28115.58,13047.96,0,0,2,2.219902542666451,5.568994842005749,0,0
12796,1,Bachelor's,7542.39,Employed,0.29,818,17032.48,7.18,36,527.32,4,63384.28,15670.8,2,0,2,5.31388734934666,2.966817639957415,0,0
12797,1,High School,6746.98,Self-employed,0.21,559,14905.57,15.75,60,360.5,7,70886.39,39136.15,1,0,2,5.431778858507256,6.6251617553101525,1,2
12798,0,Master's,2158.88,Unemployed,0.24,736,21133.04,7.2,60,420.46,2,21728.26,5367.11,6,0,6,1.2258794759296343,2.964126902016084,2,4
12799,0,PhD,1259.5,Self-employed,0.27,586,8658.55,14.15,36,296.56,4,20073.22,8655.92,5,0,5,1.7455578589948666,5.174607760987026,4,2
12800,1,Bachelor's,1690.2,Employed,0.32,731,13138.43,9.56,60,276.32,3,19185.41,3618.23,1,0,1,1.543746094472475,2.2631134805041957,0,0
12801,1,Master's,2125.18,Self-employed,0.15,757,524.41,13.66,36,17.84,5,41035.52,37220.26,3,0,3,48.63019393222859,10.884305109329674,2,2
12802,0,High School,2256.31,Student,0.26,805,23012.63,12.1,36,765.45,1,38675.72,5243.9,1,0,2,1.176559132963073,1.6270362904685418,1,3
12803,1,High School,3562.4,Employed,0.3,759,8405.68,11.68,60,185.62,3,31880.94,2430.59,2,2,3,5.085703952565408,0.9148751573824361,1,0
12805,1,Bachelor's,5556.91,Employed,0.29,723,16519.28,11.59,36,545.45,8,76698.54,62387.97,1,0,1,4.036672300487672,9.76101552910916,0,0
12806,0,Bachelor's,6297.49,Employed,0.28,716,500.0,10.94,36,16.36,2,86686.88,45544.72,0,0,3,151.13976,6.304721544944287,0,0
12807,1,Bachelor's,2973.21,Self-employed,0.17,520,24613.33,16.21,36,867.89,4,29095.8,26021.78,3,0,3,1.4495608680337038,10.732179902253934,0,2
12808,0,High School,3470.87,Unemployed,0.18,617,27864.01,14.82,60,660.25,5,27242.09,23725.84,3,0,4,1.4947755186708591,10.451110028635835,1,4
12809,1,High School,4117.58,Self-employed,0.03,679,8140.36,8.99,60,168.94,4,57419.19,37802.02,1,0,1,6.069874059623899,7.900220118047642,1,2
12810,1,High School,6245.5,Employed,0.05,574,13921.49,15.09,60,331.85,6,76394.03,57266.08,1,0,3,5.383475475685433,8.995375162169085,1,0
12811,1,Other,5424.46,Employed,0.33,620,30784.02,15.96,60,747.95,5,42059.71,26002.78,2,0,2,2.1145230544938576,7.418818627137467,3,0
12812,1,Bachelor's,4619.95,Employed,0.09,772,18023.11,12.91,36,606.49,3,59748.52,6603.59,2,0,2,3.0760174021020785,1.326276868447955,0,0
12813,0,Master's,2059.03,Student,0.18,704,12128.19,13.28,36,410.28,3,29182.33,6055.72,1,0,2,2.037266896379427,2.4901589420721373,2,3
12814,1,Bachelor's,1089.21,Employed,0.11,681,10447.17,12.48,36,349.4,7,18729.28,9165.63,3,1,3,1.2511062804568127,5.872492695928514,0,0
12815,1,High School,6197.86,Employed,0.17,589,500.0,14.66,36,17.25,5,64647.89,42037.27,4,0,4,148.74864,7.802996199875974,1,0
12816,1,Bachelor's,4695.26,Self-employed,0.06,636,20295.36,18.57,36,739.54,4,67131.02,9546.97,3,0,3,2.7761577030414832,1.70656784300313,0,2
12817,1,Bachelor's,2072.38,Employed,0.28,660,33292.73,13.86,36,1135.6,8,29803.78,10130.51,2,0,2,0.7469666801130457,4.07888261153451,0,0
12819,0,Bachelor's,1823.48,Student,0.2,610,19803.85,13.41,36,671.19,8,22237.87,10709.8,0,0,0,1.1049245474996026,5.779222560434071,0,3
12820,1,Bachelor's,2963.18,Employed,0.02,781,6303.94,10.4,60,135.18,3,56003.42,53097.45,2,0,2,5.640624752139138,11.377330170193176,0,0
12821,1,Bachelor's,2613.58,Employed,0.08,672,6608.07,10.5,36,214.78,3,38737.58,17113.53,1,0,1,4.746160376630393,5.301372981998359,0,0
12822,0,High School,2010.33,Unemployed,0.07,612,27559.16,18.0,60,699.82,1,23201.2,20087.73,1,0,2,0.8753517886611928,10.3896677758047,1,4
12823,1,Master's,2223.81,Self-employed,0.13,848,17361.59,10.82,60,375.93,6,36671.11,17388.43,3,0,3,1.5370550738728423,5.690069376138328,2,2
12824,1,Bachelor's,2084.56,Self-employed,0.28,737,15986.04,13.76,60,369.98,5,40804.76,36746.77,2,0,2,1.5647852751525706,10.80661275792334,0,2
12825,1,Bachelor's,1960.64,Employed,0.24,618,9671.41,15.73,60,233.8,7,42212.48,26393.63,1,0,2,2.4327042282355933,7.503078710371908,0,0
12826,1,Master's,4228.0,Employed,0.05,717,6567.2,9.38,36,210.0,13,61884.42,12756.53,1,0,2,7.725666950907541,2.4736171075046034,2,0
12827,1,High School,5058.89,Employed,0.05,680,8728.48,12.6,36,292.42,3,35727.45,20652.77,1,0,2,6.95501164005646,6.936773825168044,1,0
12828,1,PhD,2070.28,Employed,0.43,703,13181.05,12.31,36,439.75,6,23140.74,15568.58,1,0,2,1.884778526748628,8.073335597738014,4,0
12829,1,High School,2240.87,Employed,0.09,804,20315.03,7.46,60,406.69,4,32778.03,15782.83,1,0,2,1.3236721776930676,5.778076351751463,1,0
12830,0,High School,3799.65,Employed,0.19,515,20163.03,17.86,60,510.47,7,47794.08,27833.38,4,0,4,2.2613565520658354,6.988324913880548,1,0
12831,1,Master's,3498.44,Employed,0.45,691,16899.42,11.19,36,554.79,5,57665.63,9989.1,2,0,2,2.484184664325758,2.0786940158288396,2,0
12832,1,Bachelor's,3274.5,Retired,0.16,686,2981.97,10.51,36,96.94,7,27549.5,11465.83,1,0,2,13.17719494159901,4.994281565908637,0,1
12833,1,Master's,3411.12,Employed,0.17,744,500.0,11.32,36,16.45,1,57074.36,46451.32,5,0,5,81.86688000000001,9.766484284712083,2,0
12834,0,Bachelor's,4360.16,Self-employed,0.25,670,7673.22,11.43,36,252.78,8,53248.8,13522.52,2,0,2,6.818769695121474,3.0473971244422406,0,2
12835,1,Bachelor's,5867.16,Employed,0.13,604,22336.16,11.26,36,734.01,4,102188.81,6967.09,2,0,2,3.152104927615132,0.8181431998278481,0,0
12836,1,High School,2176.04,Employed,0.19,752,6179.54,9.81,36,198.85,3,20370.57,16521.28,0,0,0,4.225634917809416,9.732440476628783,1,0
12837,0,Master's,3705.89,Employed,0.13,589,16461.59,9.39,36,526.47,6,47711.34,2504.97,5,0,5,2.7014814486328476,0.6300313510373006,2,0
12838,1,High School,2259.32,Employed,0.32,593,15253.63,14.73,60,360.72,7,21135.14,14297.65,1,0,1,1.7774024937014996,8.11784544602023,1,0
12839,0,PhD,919.43,Self-employed,0.01,602,15137.49,14.55,60,356.55,5,18127.94,14824.99,2,0,2,0.7288632395463185,9.813573963726713,4,2
12840,1,Bachelor's,1767.64,Employed,0.26,634,17186.07,13.72,36,585.04,6,16744.79,9417.87,5,1,7,1.2342367975924688,6.749230059021343,0,0
12842,1,High School,5589.24,Employed,0.22,715,22466.27,10.01,60,477.45,5,39020.73,20145.18,2,0,3,2.985403451485271,6.195223923283854,1,0
12843,1,Other,906.17,Employed,0.15,693,5319.76,9.37,36,170.08,7,13512.48,6410.35,1,0,2,2.044084695550175,5.692826187346809,3,0
12844,1,Master's,1997.57,Self-employed,0.34,733,5778.18,11.21,36,189.75,5,30972.97,11382.6,5,0,7,4.148510430620022,4.410012988744702,2,2
12845,1,Bachelor's,2731.21,Self-employed,0.17,729,500.0,9.2,60,10.43,7,37318.58,17050.43,1,0,1,65.54904,5.482661987674772,0,2
12846,0,Other,3091.58,Employed,0.33,817,31299.23,12.19,60,699.24,8,43193.59,15992.65,1,0,1,1.185299446663704,4.4430620376773495,3,0
12847,0,Other,2160.29,Self-employed,0.34,660,16780.05,11.33,36,551.98,4,31131.39,24327.98,4,0,5,1.5448988531023449,9.377536949040824,3,2
12848,1,Bachelor's,4853.6,Employed,0.11,725,10710.11,11.6,36,353.69,3,87940.06,64519.41,0,0,0,5.43815142888355,8.804098155038785,0,0
12849,1,High School,7555.02,Employed,0.19,818,4060.5,6.97,36,125.32,5,58800.74,4906.99,1,0,2,22.32735869966753,1.001413927783902,1,0
12850,1,Bachelor's,5967.37,Retired,0.14,736,2015.63,9.73,36,64.78,3,64357.89,59582.12,3,0,3,35.5265797790269,11.109522701878513,0,1
12851,1,Bachelor's,2179.52,Employed,0.04,638,24277.86,12.81,36,815.8,6,29946.12,15486.92,3,0,3,1.0772877016343285,6.205913821222917,0,0
12852,1,Bachelor's,1328.62,Employed,0.11,618,13369.05,11.41,36,440.29,6,28401.26,9858.95,0,0,0,1.1925634207367015,4.165568710683963,0,0
12853,1,PhD,4345.57,Unemployed,0.05,749,9437.21,10.0,60,200.51,6,73539.33,5065.7,1,0,1,5.525662775332964,0.8266107401304852,4,4
12854,1,High School,1239.62,Employed,0.15,719,500.0,10.03,36,16.14,7,18534.45,17471.96,1,0,2,29.75088,11.312098281848126,1,0
12855,1,Master's,4701.74,Employed,0.14,666,18677.59,14.52,36,643.08,4,43975.58,6505.22,3,0,5,3.02077944745548,1.7751361096317546,2,0
12856,1,Other,7122.66,Employed,0.17,850,6051.87,7.84,60,122.25,3,54452.23,25122.2,0,0,2,14.123224722275925,5.536346261668255,3,0
12857,1,Master's,4127.73,Self-employed,0.08,609,20176.74,14.64,36,695.88,4,72068.1,46484.04,3,0,3,2.454943662851382,7.740019231809912,2,2
12858,1,Bachelor's,1583.1,Employed,0.1,572,2449.32,15.16,36,85.1,4,24452.66,14120.91,2,0,3,7.756111900445837,6.92975406356609,0,0
12859,1,Bachelor's,1680.42,Employed,0.33,639,6670.33,14.79,36,230.54,5,22718.59,10495.02,2,0,2,3.0230948094022336,5.543488394306161,0,0
12860,1,Master's,3147.78,Employed,0.05,778,22971.68,13.47,36,779.22,3,45675.17,16852.84,0,0,0,1.6443446887646005,4.427659054142547,2,0
12862,0,Master's,3294.22,Self-employed,0.29,610,11659.32,15.66,60,281.43,4,47631.02,34145.94,4,0,4,3.3904756023507376,8.602614010785409,2,2
12863,0,Bachelor's,1547.74,Employed,0.22,657,4227.06,11.18,60,92.29,4,23017.45,18869.4,3,0,4,4.393805623766873,9.837440724320027,0,0
12864,1,Bachelor's,2828.98,Employed,0.05,729,3070.12,6.6,60,60.21,5,28877.39,24147.53,1,0,2,11.057470066316627,10.0345065811003,0,0
12866,1,High School,1249.39,Employed,0.23,684,4674.48,13.8,36,159.31,6,18769.51,5418.0,2,0,2,3.2073471273810137,3.4639156802708224,1,0
12867,1,PhD,6821.75,Employed,0.14,850,23864.36,10.02,36,770.26,7,99222.83,27638.33,2,0,2,3.4302616956834373,3.342577106498575,4,0
12868,0,Bachelor's,2478.01,Student,0.4,688,31851.32,7.58,60,639.45,3,30736.4,8829.6,5,0,6,0.9335914492711763,3.4472221860725396,0,3
12869,1,Bachelor's,4046.1,Self-employed,0.13,626,11372.13,15.42,36,396.56,4,66435.8,11264.66,4,0,5,4.26949041208639,2.0346849138566854,0,2
12870,1,Bachelor's,5294.11,Employed,0.27,754,25486.01,10.59,60,548.93,1,83823.11,67293.77,0,0,0,2.492713453380894,9.63368264432088,0,0
12871,1,High School,1935.74,Self-employed,0.08,718,14853.74,12.33,60,332.9,2,16131.65,11765.02,1,0,2,1.5638404873116132,8.751754470249479,1,2
12872,1,Bachelor's,6120.9,Employed,0.15,719,525.03,9.02,60,10.9,3,42509.48,3631.26,1,0,1,139.89829152619848,1.025068290649521,0,0
12873,1,Master's,4067.05,Self-employed,0.12,667,17839.08,14.06,36,610.22,7,39917.17,37716.71,3,0,3,2.7358249416449727,11.3384921826873,2,2
12874,1,High School,6922.03,Employed,0.05,639,9221.67,16.84,60,228.39,5,119669.72,71144.04,1,0,2,9.007518161027233,7.134039254040203,1,0
12875,1,Bachelor's,3857.04,Employed,0.12,656,24776.35,14.16,60,578.56,4,28502.87,18466.82,0,0,0,1.8680911433685752,7.774720229927723,0,0
12877,1,Bachelor's,1127.22,Retired,0.1,733,15222.83,11.72,36,503.58,5,15527.26,4499.35,2,0,3,0.8885759086845219,3.477252264726681,0,1
12878,1,Bachelor's,4610.99,Self-employed,0.27,701,12277.55,13.6,36,417.24,7,81915.91,74116.34,0,0,0,4.506752568712813,10.857427818356653,0,2
12879,1,High School,3585.82,Self-employed,0.17,722,12005.06,11.26,36,394.51,6,47750.94,12619.49,3,0,3,3.584308616533362,3.1713277267421334,1,2
12880,0,Bachelor's,1597.47,Self-employed,0.26,618,22702.84,12.87,36,763.53,1,15655.28,12761.76,3,0,4,0.8443718935604532,9.782074801600482,0,2
12881,0,Master's,6619.17,Employed,0.26,669,25833.72,10.69,36,841.98,5,63375.83,50015.66,1,0,1,3.0746652050111254,9.470296799268743,2,0
12882,1,Bachelor's,1565.4,Employed,0.08,774,16360.61,6.89,36,504.35,3,17660.35,4852.17,1,0,1,1.1481723480970454,3.2969924152126096,0,0
12883,1,High School,4653.67,Employed,0.23,596,16254.96,13.42,36,550.99,6,56130.22,49182.13,1,0,2,3.4355076850389055,10.514577708763655,1,0
12884,1,High School,2394.45,Employed,0.14,689,14386.44,14.83,36,497.51,4,27863.5,16603.37,0,0,1,1.9972557491637957,7.150589121969602,1,0
12886,0,Bachelor's,4429.26,Unemployed,0.15,679,13312.28,14.08,36,455.5,5,60407.67,4436.94,0,0,1,3.992638375995697,0.881399332237115,0,4
12887,1,High School,4496.52,Employed,0.3,777,1634.05,12.61,60,36.85,3,73087.86,44325.12,1,0,2,33.02116826290506,7.277562101284674,1,0
12888,1,Bachelor's,8193.53,Employed,0.29,695,15201.06,11.31,36,499.9,6,117883.45,59038.74,2,0,3,6.468125249160257,6.009875686536151,0,0
12889,1,Bachelor's,3082.32,Employed,0.34,784,23853.39,11.74,36,789.32,10,49768.5,8487.5,3,0,4,1.5506324258312971,2.046475180083788,0,0
12890,1,High School,4155.71,Self-employed,0.3,850,26629.54,11.41,60,584.45,5,53865.37,20916.09,0,0,0,1.8726767341831667,4.659637165770884,1,2
12891,1,High School,1388.15,Retired,0.14,741,19955.29,6.96,60,394.76,6,25063.47,17822.44,1,0,2,0.8347560972554146,8.533107347067263,1,1
12892,0,Bachelor's,3131.51,Unemployed,0.12,683,25744.7,12.58,36,862.24,5,53308.08,13001.45,4,0,5,1.459644897784787,2.9267120481548017,0,4
12893,1,Master's,3207.11,Employed,0.25,735,21949.04,9.72,36,705.35,5,31564.1,23401.67,3,0,3,1.7533942258978068,8.896817587068853,2,0
12894,1,Bachelor's,980.95,Employed,0.22,690,18876.88,12.8,36,634.22,5,21951.43,10431.01,0,0,0,0.6235882200872178,5.702230788609215,0,0
12895,1,Master's,4013.62,Employed,0.15,697,20792.16,12.35,36,694.08,5,51657.93,37940.2,2,0,2,2.3164231133273314,8.813407738173016,2,0
12896,1,Bachelor's,6957.87,Self-employed,0.04,797,500.0,8.64,36,15.82,1,78185.94,13316.75,0,0,0,166.98888,2.043858524947068,0,2
12897,0,Master's,5142.4,Unemployed,0.18,589,12042.8,15.5,36,420.42,8,63060.7,55808.86,2,1,2,5.1241239578835485,10.6200267361447,2,4
12898,1,Master's,6595.14,Employed,0.19,709,6574.2,13.44,60,151.07,3,61546.38,54909.17,2,0,2,12.038222141097018,10.705910566957797,2,0
12899,1,Master's,4606.74,Employed,0.2,700,13839.07,9.99,36,446.48,4,72549.9,30887.51,1,0,2,3.9945516570116344,5.108899116332346,2,0
12900,1,Bachelor's,3144.62,Self-employed,0.16,664,8244.7,14.83,60,195.41,2,52907.55,8190.86,2,0,2,4.576933060026441,1.8577749300430655,0,2
12901,0,Other,1023.68,Unemployed,0.12,681,18490.75,13.25,60,423.09,5,17509.78,6672.34,2,0,2,0.6643408190581778,4.572763335690112,3,4
12902,1,High School,1797.34,Employed,0.13,774,13355.78,10.41,60,286.47,8,24869.68,3904.66,5,0,7,1.6148873371678776,1.884058017634324,1,0
12903,0,High School,3219.33,Unemployed,0.31,582,9861.74,16.52,60,242.55,4,59205.72,55584.04,2,0,2,3.9173573831798447,11.265946601105433,1,4
12904,1,Master's,2181.27,Employed,0.06,594,12433.0,15.94,60,301.95,7,35293.38,24837.34,2,0,3,2.105303627443095,8.444872097826845,2,0
12905,1,Master's,1750.07,Self-employed,0.22,648,13722.16,15.23,36,477.23,3,31645.14,25207.82,2,0,2,1.5304325266576109,9.558935116103136,2,2
12907,1,Master's,7180.72,Retired,0.11,730,17362.36,10.16,36,561.54,4,82449.61,61196.37,2,0,3,4.962956648750516,8.906730304727944,2,1
12909,1,Other,2210.92,Self-employed,0.37,620,6806.78,19.1,36,249.85,8,35583.38,17418.61,2,1,2,3.8977372560887824,5.874183958915651,3,2
12910,1,High School,2877.41,Retired,0.31,655,14835.97,13.08,36,500.45,3,40505.59,2807.48,2,0,2,2.3273786614559073,0.8317311264938989,1,1
12911,1,Other,2392.48,Self-employed,0.04,629,25080.44,9.15,36,799.3,8,27267.63,8530.33,0,0,0,1.1447071901449897,3.7540468313527793,3,2
12912,1,Bachelor's,963.76,Self-employed,0.33,747,27790.15,13.04,60,632.88,5,16285.87,8959.54,2,0,2,0.4161589627979697,6.601703194241389,0,2
12913,0,High School,3911.71,Unemployed,0.16,726,26687.43,12.92,36,898.18,3,70162.94,57862.64,0,0,0,1.7588999765057933,9.896274015883598,1,4
12914,1,Master's,2292.4,Employed,0.12,690,11534.76,12.16,36,384.0,6,34214.24,6199.98,4,0,4,2.3848610634291485,2.1745261622061456,2,0
12915,1,High School,2229.84,Employed,0.09,702,19059.74,13.23,36,644.31,1,19295.21,4153.81,0,0,1,1.4039058245285612,2.5833209382017612,1,0
12916,1,High School,1903.59,Retired,0.29,687,12919.65,10.19,36,418.03,3,21489.99,12773.08,3,1,4,1.7680881448026842,7.1324816810059,1,1
12917,1,High School,2918.85,Employed,0.11,716,8759.65,8.09,36,274.86,5,35942.86,5752.53,2,0,2,3.998584418327216,1.9205583528967922,1,0
12918,1,High School,4825.67,Employed,0.12,780,17716.21,10.37,36,574.73,4,89897.94,4512.41,1,0,1,3.2686471880836816,0.6023377176384687,1,0
12919,1,Master's,1721.09,Employed,0.33,671,8993.68,13.25,36,304.12,3,31515.1,6107.28,2,0,2,2.2963992492505847,2.325468108938255,2,0
12920,1,Bachelor's,2462.89,Employed,0.01,514,29791.87,15.75,36,1043.72,7,40104.25,35015.52,1,0,2,0.9920384319614715,10.477349408105125,0,0
12921,0,Other,2595.9,Student,0.11,639,22385.73,12.98,60,509.11,6,31766.78,29846.54,3,0,4,1.3915472044020902,11.274623364407724,3,3
12922,1,Bachelor's,2792.31,Employed,0.14,616,8044.78,9.7,36,258.45,3,48115.19,40423.88,5,0,6,4.1651505696861815,10.081775838357906,0,0
12923,1,Master's,1835.72,Self-employed,0.08,722,25313.1,11.5,36,834.72,7,30811.74,23194.57,2,0,2,0.8702466311909643,9.033402203186187,2,2
12924,1,Other,4186.69,Employed,0.23,629,15734.79,13.48,36,533.81,8,77025.59,67084.18,1,0,1,3.192942517821973,10.45120407386688,3,0
12925,1,High School,3049.79,Employed,0.25,727,25881.66,12.05,36,860.26,2,55218.28,17299.99,3,0,3,1.414031402931651,3.7596223569441136,1,0
12926,0,High School,2569.55,Self-employed,0.35,735,14906.47,8.41,60,305.18,2,28447.24,26168.08,1,0,2,2.068538024092894,11.038573865162315,1,2
12927,1,Bachelor's,3862.3,Employed,0.22,768,22561.18,12.72,36,757.14,5,39311.11,36294.62,4,0,4,2.0543074431390558,11.079194660237272,0,0
12928,1,Master's,2810.11,Employed,0.2,733,5660.72,13.27,36,191.47,8,37268.69,29003.88,1,0,1,5.957072598538701,9.338846093060958,2,0
12929,0,Master's,1843.15,Student,0.41,737,17156.62,10.42,36,556.99,7,27019.47,2564.31,3,0,3,1.2891700113425608,1.1388720800222951,2,3
12930,0,Bachelor's,3578.32,Unemployed,0.19,637,8842.94,16.83,36,314.53,4,25983.85,8282.2,4,0,4,4.855833014811816,3.824929715958182,0,4
12931,1,High School,3268.32,Unemployed,0.14,780,4621.38,9.7,36,148.47,3,42700.31,27536.53,0,0,1,8.486607896342651,7.73854709719906,1,4
12932,1,Master's,944.57,Employed,0.16,691,15259.24,13.77,36,519.82,7,15659.47,6403.74,3,0,5,0.742818122003455,4.907246541549619,2,0
12933,1,Bachelor's,5494.88,Employed,0.07,669,22003.34,10.16,60,469.24,3,71951.79,15794.89,2,0,2,2.9967523112400207,2.6342455135584535,0,0
12934,1,High School,1433.2,Self-employed,0.3,808,17303.64,7.81,36,540.72,4,21691.22,15169.76,3,0,3,0.9939180426777258,8.392202928189377,1,2
12935,1,Master's,3030.61,Self-employed,0.1,700,4573.68,11.57,36,150.97,6,31724.97,23219.72,0,1,0,7.951435168179671,8.782881118563706,2,2
12936,1,Other,2387.44,Employed,0.18,731,14251.12,14.05,36,487.42,3,18963.23,6741.91,3,0,3,2.0103177855494865,4.26630484363687,3,0
12937,1,High School,3355.35,Employed,0.19,643,25257.78,13.7,36,859.58,8,50279.56,40796.63,3,0,3,1.5941306005515923,9.736751077376173,1,0
12938,1,High School,2226.77,Employed,0.06,681,14866.98,13.95,60,345.54,2,36085.31,31742.48,1,0,1,1.7973549436402012,10.555812323629755,1,0
12939,1,Master's,3599.17,Employed,0.01,728,12244.9,11.0,60,266.23,4,56598.97,25944.48,0,0,0,3.527186012135665,5.500696567446369,2,0
12940,1,Bachelor's,6630.82,Employed,0.15,756,34403.85,11.81,36,1139.58,4,102862.7,46048.52,1,0,1,2.3128178968342206,5.372037094106999,0,0
