loan_paid_back,education_level,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies
1,"High School",4449.55,Self-employed,0.40,703,18003.53,13.95,60,418.44,6,33815.95,11687.20,3,0,3
1,"High School",2721.22,Self-employed,0.12,609,23044.96,12.60,36,772.04,1,46230.72,11996.46,4,0,4
1,Master's,6946.07,Employed,0.17,787,4593.08,9.94,60,97.45,8,106214.23,23956.04,1,0,1
0,"High School",9158.18,Employed,0.14,677,17666.98,13.11,36,596.21,5,99907.23,65815.67,2,0,2
1,"High School",6474.55,Employed,0.23,612,25959.81,12.48,36,868.20,7,65312.35,12349.50,3,0,3
1,"High School",4683.65,Employed,0.22,619,30197.38,14.18,60,705.46,6,64290.01,25938.34,4,0,5
1,Bachelor's,3758.58,Employed,0.13,682,19364.04,11.89,36,642.15,5,49206.56,26055.86,2,0,2
1,Other,2952.06,Employed,0.13,651,14315.38,13.64,36,486.77,5,47309.83,31431.55,3,0,4
0,"High School",4531.44,Self-employed,0.26,635,14079.62,11.88,36,466.84,4,54005.65,8032.73,2,0,2
1,Bachelor's,3533.80,Employed,0.06,762,12852.18,11.26,36,422.35,6,47347.86,37675.95,2,0,3
1,Bachelor's,5822.60,Employed,0.27,715,14549.51,8.70,36,460.64,6,80345.59,71921.08,2,0,2
1,Master's,2330.98,Employed,0.09,748,17046.27,7.73,36,532.05,2,25749.54,18065.92,4,0,5
1,Bachelor's,5938.40,Self-employed,0.11,742,15214.41,6.57,60,298.19,6,64365.63,27258.44,0,0,1
1,Master's,3832.35,Self-employed,0.23,632,11823.19,15.29,60,283.08,7,48059.86,41715.55,3,0,3
0,Bachelor's,4292.94,Unemployed,0.18,722,15578.87,10.13,36,503.64,4,55793.86,7916.99,2,0,4
1,Bachelor's,2613.61,Employed,0.12,663,8547.33,11.01,36,279.87,4,43936.16,17141.25,3,0,3
1,Bachelor's,2940.79,Employed,0.07,556,21033.90,13.28,60,481.61,2,51429.16,7657.86,2,0,2
1,PhD,4905.20,Employed,0.10,572,8853.34,14.28,36,303.79,2,88727.11,36481.31,1,0,1
1,Bachelor's,7088.81,Self-employed,0.10,591,3645.30,11.61,36,120.40,5,58714.92,28636.04,2,0,2
1,Bachelor's,979.15,Employed,0.44,673,5203.23,7.79,36,162.55,4,11747.81,5204.77,3,0,3
0,Bachelor's,2993.64,Self-employed,0.27,572,20305.57,16.63,36,720.22,5,52682.67,8709.71,2,0,2
1,Bachelor's,1283.12,Employed,0.04,661,3839.36,13.38,36,130.07,3,18989.00,10331.64,3,0,3
1,Bachelor's,2573.21,Employed,0.03,645,15967.21,14.59,36,550.31,5,25456.63,7524.47,1,0,2
1,Master's,4877.74,Employed,0.26,652,25181.75,13.51,36,854.67,7,57216.26,21057.41,4,0,5
1,Bachelor's,4701.64,Employed,0.19,760,14892.95,10.31,36,482.72,6,81520.67,18035.19,2,0,2
1,"High School",7042.75,Self-employed,0.24,683,26492.51,8.93,36,841.59,3,66735.69,13757.05,2,0,2
1,Bachelor's,3465.06,Employed,0.01,779,13858.73,7.67,60,278.82,4,45750.82,27584.80,2,0,2
1,"High School",1094.54,Self-employed,0.12,754,500.00,11.00,36,16.37,6,14142.58,13411.81,1,0,1
0,"High School",3368.94,Unemployed,0.12,580,11910.39,12.46,36,398.22,3,63504.57,28505.31,0,0,0
1,Master's,6025.37,Employed,0.04,726,20230.01,10.17,36,654.38,3,53259.85,42582.90,0,0,0
1,"High School",5568.11,Retired,0.05,623,25663.55,12.47,36,858.17,10,73118.85,38589.83,1,1,1
1,Bachelor's,4679.33,Employed,0.26,657,15779.55,11.34,60,345.77,2,71297.57,51869.47,4,0,4
1,Other,2569.87,Employed,0.08,715,18180.27,9.91,36,585.86,6,32966.77,30433.42,0,0,1
1,"High School",6671.08,Student,0.12,649,28254.79,10.60,60,608.71,3,62286.50,16858.95,0,0,1
1,"High School",3283.67,Employed,0.33,783,19787.70,9.84,36,637.01,7,35015.67,22045.00,2,0,2
1,Master's,1349.22,Retired,0.15,797,500.00,10.93,36,16.35,7,15541.05,14448.26,1,0,2
1,"High School",2181.21,Retired,0.08,673,2909.00,10.82,36,94.99,4,39343.56,24122.37,2,0,2
1,Master's,3845.55,Employed,0.20,659,14363.20,13.40,36,486.72,3,70531.75,24483.56,1,2,1
1,"High School",1569.46,Employed,0.14,717,16391.91,13.92,36,559.60,5,30630.46,8266.61,0,0,0
1,PhD,2166.38,Employed,0.03,550,33737.52,14.07,36,1154.22,4,27553.50,9113.25,5,0,6
0,"High School",1745.45,Employed,0.06,610,26940.59,9.94,36,868.54,5,35220.55,2345.39,3,0,4
1,Other,3777.83,Employed,0.02,611,8929.46,17.04,36,318.54,3,26135.57,10647.51,1,0,1
1,Master's,2036.84,Employed,0.14,565,16337.39,11.94,36,542.17,4,18973.61,6339.86,1,0,3
1,Bachelor's,4429.39,Employed,0.23,597,13087.23,14.99,36,453.61,3,44907.56,35519.70,2,0,3
1,Master's,3089.57,Self-employed,0.32,829,35874.82,9.95,60,761.35,5,33685.30,9688.16,4,0,4
0,"High School",860.90,Student,0.15,595,1530.42,14.05,60,35.65,2,13441.60,11485.44,5,0,6
1,"High School",2939.16,Self-employed,0.18,822,16593.97,8.98,36,527.53,7,44924.06,38479.07,0,0,0
1,Bachelor's,1715.60,Employed,0.35,758,8150.53,12.01,60,181.35,4,32893.81,5060.87,0,0,0
0,Bachelor's,4231.22,Employed,0.06,529,7944.36,14.78,36,274.54,2,47768.38,12628.36,0,0,1
0,Master's,2302.88,Student,0.11,623,26011.34,13.32,36,880.44,6,28353.32,11444.40,3,0,3
1,Bachelor's,5370.51,Employed,0.17,741,2861.41,7.21,60,56.94,7,78011.98,62978.99,2,0,2
1,Bachelor's,6411.63,Employed,0.33,590,9621.36,15.04,36,333.72,2,116316.41,96147.23,7,0,7
1,Bachelor's,1976.76,Employed,0.20,762,18344.98,11.44,36,604.42,6,31899.11,28132.01,0,0,0
1,Master's,5408.76,Employed,0.08,701,25557.86,10.21,36,827.20,3,46452.56,4212.83,2,0,2
1,Master's,1814.80,Employed,0.10,774,26304.42,9.43,36,841.75,1,32920.38,2644.93,2,0,3
1,Other,2857.67,Self-employed,0.26,766,28643.72,9.89,36,922.77,2,52456.74,11869.25,2,0,2
1,"High School",2686.07,Self-employed,0.09,607,21096.46,10.87,36,689.37,7,53563.70,29108.95,2,0,2
1,"High School",2238.35,Employed,0.13,557,6939.22,14.46,60,163.12,3,20286.28,13247.83,2,0,3
0,Other,3764.01,Unemployed,0.05,599,25753.68,13.23,36,870.60,1,51895.26,14969.17,2,1,3
1,Master's,6222.84,Employed,0.27,592,14347.48,13.34,60,328.95,8,100363.62,58327.50,2,0,4
1,"High School",3999.50,Employed,0.18,767,34984.00,9.22,36,1116.07,5,42732.76,12056.11,0,0,0
1,Other,2892.91,Employed,0.06,531,22608.91,13.45,36,766.69,3,26972.24,7287.86,2,0,2
1,Master's,1346.01,Self-employed,0.03,850,18799.09,10.59,36,611.81,4,22106.23,14226.19,0,0,0
1,"High School",671.52,Employed,0.23,805,15119.95,12.57,36,506.32,2,7563.02,1661.17,2,0,2
1,Master's,2507.28,Employed,0.48,682,5621.86,12.99,36,189.40,7,27393.69,15822.99,6,0,8
1,Master's,1130.48,Employed,0.09,732,12372.68,13.70,36,421.07,3,21244.38,5780.88,1,0,1
1,"High School",1538.16,Employed,0.27,829,27124.17,8.53,36,856.62,2,17237.71,15046.94,1,0,1
1,Bachelor's,3470.97,Employed,0.15,677,14818.08,9.84,60,313.68,3,56436.48,33295.93,0,0,1
1,Other,1556.78,Employed,0.08,573,12768.08,15.02,36,442.73,3,22579.12,19936.97,0,1,0
1,Bachelor's,2014.93,Employed,0.16,755,8276.95,9.96,36,266.92,2,18642.55,2719.97,1,2,3
1,Master's,3512.10,Employed,0.10,541,22466.83,12.30,60,503.17,4,66946.50,41819.51,5,0,7
1,"High School",3536.05,Employed,0.10,673,22654.47,13.11,36,764.52,7,67984.17,4897.11,2,0,2
1,Master's,2404.92,Employed,0.04,669,13334.40,11.32,36,438.57,6,41130.51,23085.10,0,2,2
1,"High School",1207.45,Employed,0.16,666,26106.23,12.28,36,870.60,3,13273.76,1358.07,0,0,1
1,"High School",2359.14,Employed,0.38,734,17414.93,10.59,36,566.77,4,37309.86,8903.59,6,0,6
0,Bachelor's,3290.10,Employed,0.13,540,500.00,15.03,36,17.34,6,37075.82,11131.40,4,0,5
1,Master's,3080.43,Employed,0.26,680,28662.33,11.01,60,623.33,6,39540.96,5555.80,5,0,5
0,Bachelor's,5608.73,Unemployed,0.06,675,22891.63,11.29,36,752.59,7,55086.50,27236.87,0,0,0
1,Other,2218.40,Employed,0.04,467,4829.18,19.15,36,177.38,5,26773.96,3865.37,0,0,1
1,Bachelor's,1329.49,Employed,0.08,745,7794.26,7.49,60,156.14,7,26844.82,13700.35,1,0,1
1,"High School",2500.92,Employed,0.15,711,29567.96,10.50,60,635.53,8,37809.84,20196.96,4,0,4
1,Other,2424.59,Employed,0.12,650,500.00,12.41,36,16.71,5,48107.20,34742.22,0,0,0
1,"High School",3241.17,Employed,0.08,589,16989.70,11.87,36,563.25,6,41949.48,35054.51,1,0,1
1,Master's,6758.59,Self-employed,0.21,659,9262.15,12.02,36,307.72,7,58464.31,53702.37,2,0,3
1,"High School",1567.47,Unemployed,0.20,799,27853.17,10.28,60,595.64,6,30280.62,19628.96,4,0,4
1,Other,3702.11,Employed,0.17,785,500.00,11.21,36,16.42,4,65150.07,55124.86,2,0,4
0,Bachelor's,3890.34,Employed,0.22,653,14631.32,13.11,36,493.76,8,62666.19,28586.25,4,0,6
1,Bachelor's,2648.45,Employed,0.05,801,20122.13,6.89,60,397.40,7,51025.95,3353.32,1,0,1
1,Bachelor's,3140.32,Employed,0.28,809,9073.87,8.83,36,287.83,5,39355.16,31310.34,2,0,3
1,"High School",2947.65,Student,0.18,696,10195.96,10.43,36,331.06,5,50856.51,39916.43,1,0,1
1,Bachelor's,3092.26,Student,0.07,745,32495.87,12.75,60,735.23,5,44208.99,16993.53,3,0,5
1,"High School",10770.14,Employed,0.11,706,17372.43,12.39,36,580.25,6,72454.89,50951.89,2,0,2
1,Master's,4127.43,Employed,0.21,621,24890.50,16.48,36,880.99,7,49257.88,31700.58,2,2,3
0,Other,1689.63,Unemployed,0.19,604,9078.45,18.54,60,233.21,5,24845.11,6948.81,0,0,0
1,Master's,3170.94,Employed,0.09,718,21749.10,10.52,60,467.69,5,37940.57,2856.37,2,0,3
1,Bachelor's,13826.47,Employed,0.41,789,15513.28,8.19,60,315.97,2,109539.91,61778.15,2,0,5
1,"High School",2732.46,Self-employed,0.26,723,22089.82,9.08,36,703.27,3,48299.64,13799.77,2,0,5
1,"High School",500.00,Employed,0.11,750,500.00,10.39,60,10.72,5,10292.20,4897.50,0,0,0
1,Bachelor's,1978.46,Employed,0.26,781,2062.18,11.66,36,68.16,7,28863.96,17813.29,0,0,0
1,Bachelor's,2663.70,Employed,0.30,698,14534.05,13.52,36,493.36,4,24356.98,7685.63,2,0,3
1,Master's,2720.11,Self-employed,0.17,641,22713.16,13.50,60,522.63,5,41670.18,17668.23,3,0,3
1,Bachelor's,7550.87,Retired,0.06,563,15000.11,14.94,36,519.54,12,143048.57,25219.73,1,0,1
0,Other,4024.88,Employed,0.16,671,9710.01,14.25,36,333.05,6,46853.35,13668.54,1,0,1
1,Bachelor's,2199.87,Employed,0.02,634,13326.80,12.80,36,447.75,7,27071.20,1960.32,3,0,3
1,Bachelor's,3876.07,Student,0.07,626,20749.18,11.42,36,683.44,4,27675.50,14193.60,2,0,2
1,"High School",2582.54,Employed,0.09,613,10725.04,12.83,36,360.49,7,43004.82,28498.91,1,0,2
1,Bachelor's,2611.91,Employed,0.17,554,28026.45,17.02,36,999.50,4,34951.07,28935.62,8,0,8
1,Bachelor's,7093.39,Employed,0.04,753,500.00,10.83,60,10.83,2,88807.58,76413.61,1,0,2
0,Bachelor's,8187.73,Student,0.25,676,13284.27,13.51,60,305.74,6,71598.90,59379.20,2,0,2
1,Bachelor's,4190.40,Employed,0.40,675,16776.41,12.00,60,373.18,9,48900.57,32815.66,5,0,5
1,"High School",2102.25,Retired,0.08,757,6846.82,10.53,36,222.64,3,18944.05,11139.71,1,0,1
1,Bachelor's,8191.57,Employed,0.31,616,10184.88,13.67,36,346.46,3,70285.27,14603.14,5,0,6
1,"High School",3990.93,Self-employed,0.43,790,22100.66,13.03,36,744.98,4,66693.94,45997.06,4,0,4
1,Bachelor's,3415.13,Employed,0.07,660,1351.44,12.60,36,45.28,4,28503.66,12687.70,3,0,3
1,Bachelor's,2002.80,Employed,0.04,571,11783.99,12.66,36,395.12,4,20253.69,2395.64,2,0,2
1,Bachelor's,2766.61,Self-employed,0.04,631,14734.10,11.35,60,322.93,6,33291.71,17355.88,2,0,3
1,Bachelor's,11948.44,Employed,0.14,704,19269.47,12.08,60,429.42,4,177567.31,77972.42,5,0,6
1,Bachelor's,958.93,Self-employed,0.34,687,15498.28,16.36,36,547.63,3,17779.66,2184.10,2,0,3
0,Bachelor's,16499.51,Employed,0.04,594,13599.01,13.43,36,461.03,6,284643.22,222540.27,0,0,0
0,Bachelor's,8281.31,Employed,0.16,691,1294.37,14.39,36,44.48,5,129186.76,23912.61,2,0,2
1,Bachelor's,7327.99,Self-employed,0.31,672,6347.45,11.95,36,210.67,8,110012.72,103030.37,6,0,6
1,Master's,3891.79,Employed,0.30,688,22798.74,13.78,60,527.89,9,53972.75,39135.04,1,1,1
1,Bachelor's,2281.15,Employed,0.25,769,19010.18,13.08,60,433.32,1,22215.72,19262.38,1,0,1
1,Bachelor's,2234.72,Employed,0.09,717,8359.68,9.14,36,266.38,5,29039.62,6309.62,2,0,2
1,Other,1403.01,Self-employed,0.09,680,26944.68,10.17,60,574.75,8,25399.95,6111.99,3,0,3
1,"High School",2546.69,Employed,0.03,638,23476.50,10.43,36,762.27,2,33719.11,8301.48,1,0,1
0,Master's,2672.53,Unemployed,0.07,632,7083.49,10.05,60,150.68,5,33272.71,10547.00,1,0,1
1,Bachelor's,4087.48,Employed,0.05,603,12794.64,15.89,36,449.13,1,43228.67,2394.13,1,0,1
1,Master's,1396.04,Employed,0.11,733,1436.59,9.32,36,45.90,6,30578.78,28252.67,3,0,3
1,Bachelor's,1688.19,Employed,0.22,730,10480.09,9.80,36,337.18,1,29987.59,21469.81,2,0,3
1,Bachelor's,1413.35,Self-employed,0.34,784,26384.34,14.81,60,625.05,6,15543.00,5773.36,0,0,0
1,"High School",3711.45,Self-employed,0.11,796,20256.19,9.10,36,645.08,4,41967.44,23448.94,0,0,0
1,Master's,4524.19,Employed,0.07,686,8539.25,13.59,36,290.15,7,41023.07,35458.28,3,0,4
1,Master's,6669.60,Employed,0.24,656,24351.06,9.46,36,779.58,3,112730.38,5971.04,3,0,3
1,"High School",1850.94,Employed,0.32,543,14909.20,18.25,60,380.63,4,17272.51,986.66,8,0,9
1,Master's,2638.30,Employed,0.03,795,19993.75,11.33,60,438.01,4,34409.64,29303.24,2,0,3
1,"High School",1728.01,Employed,0.12,694,9264.51,9.42,36,296.42,2,16240.77,8031.80,2,0,2
1,"High School",1808.83,Employed,0.08,733,500.00,11.81,36,16.56,6,35738.09,30078.05,2,1,2
0,Bachelor's,4004.67,Employed,0.13,702,5800.98,11.84,60,128.57,4,71766.39,42622.05,0,0,0
1,Bachelor's,15015.35,Unemployed,0.09,762,500.00,11.30,36,16.44,4,155974.45,38826.50,1,0,1
1,Master's,2202.31,Employed,0.12,653,23711.95,10.98,36,776.07,6,21127.85,4002.21,3,0,3
1,Bachelor's,1107.25,Employed,0.07,595,28763.38,14.36,60,674.65,2,20562.96,3101.50,3,0,4
1,Other,9665.55,Employed,0.10,756,18395.77,7.56,60,369.14,5,135945.80,12277.44,0,0,1
1,Master's,1108.27,Employed,0.16,737,11570.07,11.27,36,380.27,8,21933.17,16407.07,1,0,3
1,Bachelor's,2459.23,Employed,0.29,680,24892.10,12.03,36,827.13,7,27825.42,16826.11,0,0,0
0,Master's,3102.46,Employed,0.26,616,16458.08,12.19,36,548.14,5,35224.65,20280.68,1,0,1
1,Master's,5455.67,Retired,0.08,632,9316.45,13.13,60,212.60,6,57645.67,32764.71,1,0,1
1,Other,6954.50,Employed,0.27,609,17005.37,13.32,60,389.72,7,92590.07,40400.15,1,0,1
1,"High School",2607.63,Employed,0.38,616,9005.91,14.01,60,209.60,4,43959.30,2214.89,2,0,2
1,Master's,9585.14,Employed,0.10,687,20947.54,11.39,36,689.67,3,94225.90,61586.43,2,0,2
1,"High School",2651.24,Employed,0.16,671,500.00,10.39,60,10.72,3,20922.72,7228.51,0,0,0
1,Bachelor's,1362.51,Self-employed,0.22,619,15253.58,13.52,36,517.78,3,17016.22,4554.63,5,0,5
0,Bachelor's,2909.95,Student,0.31,653,20272.58,11.86,60,449.52,7,46377.82,24968.71,3,0,3
1,PhD,2585.24,Employed,0.22,587,16951.01,13.40,60,389.17,2,42493.00,25214.51,3,0,5
1,Bachelor's,2294.38,Employed,0.10,683,15870.26,12.10,60,353.83,6,27191.03,6673.67,1,0,1
0,Bachelor's,5409.19,Unemployed,0.36,623,500.00,13.85,36,17.05,4,80323.76,52221.03,4,0,6
0,Bachelor's,1209.89,Unemployed,0.25,782,4125.75,8.75,36,130.72,5,22513.07,15490.49,3,0,4
1,"High School",4303.72,Employed,0.52,661,23924.55,10.11,60,509.62,2,48278.19,19911.42,2,0,2
1,Bachelor's,3144.17,Retired,0.09,630,4544.62,13.17,36,153.50,0,38933.17,24289.11,1,0,1
1,Bachelor's,1551.60,Employed,0.02,655,31113.27,13.93,36,1062.32,5,23908.03,14202.11,0,0,0
1,Bachelor's,3320.68,Student,0.13,718,16224.76,11.44,36,534.56,4,54783.00,19492.21,1,0,1
1,"High School",7551.15,Employed,0.32,709,26911.31,13.00,36,906.75,6,71965.94,55134.84,0,0,0
1,"High School",4409.02,Self-employed,0.18,675,6802.54,9.67,36,218.45,5,53596.66,32805.32,4,0,5
1,"High School",2146.65,Employed,0.04,754,500.00,12.59,36,16.75,5,26679.97,11149.54,0,0,0
1,Master's,5022.49,Self-employed,0.07,649,13359.48,13.35,36,452.39,7,39562.29,18685.97,2,0,3
1,Bachelor's,1390.22,Retired,0.07,705,6763.54,12.98,60,153.82,6,15482.08,4466.78,4,0,4
1,Bachelor's,3988.40,Employed,0.41,580,22362.63,17.11,36,798.51,3,40677.19,16760.91,4,0,4
1,Bachelor's,8155.34,Employed,0.15,653,25392.84,14.17,36,869.97,6,76259.88,9053.98,0,0,0
1,Master's,1421.75,Employed,0.07,642,35247.90,11.92,36,1169.39,6,19209.64,5852.37,2,0,2
1,"High School",5479.20,Employed,0.25,618,29286.18,12.42,36,978.61,1,91389.18,18828.52,6,0,7
1,"High School",1611.76,Employed,0.26,706,12050.51,10.51,36,391.73,7,22869.75,1656.27,0,0,0
1,Bachelor's,2946.90,Employed,0.35,671,24726.16,14.32,60,579.44,1,51996.39,20238.88,1,0,1
1,Master's,1206.00,Self-employed,0.19,712,20586.61,6.72,36,633.02,3,15346.24,871.72,2,0,2
1,PhD,6061.00,Employed,0.08,632,17044.94,10.50,36,554.00,6,85998.73,54359.80,3,0,3
1,"High School",1538.36,Employed,0.44,675,500.00,13.88,60,11.60,2,14567.36,3602.65,1,2,1
1,Master's,2586.29,Employed,0.08,596,13659.39,14.28,36,468.71,7,25912.34,24523.74,1,0,1
1,"High School",6411.87,Employed,0.25,658,24050.61,13.84,36,820.13,11,74700.75,36054.11,4,0,4
1,Bachelor's,4204.36,Employed,0.05,643,2580.08,10.37,36,83.70,2,47460.64,8683.31,2,0,3
0,"High School",5240.55,Employed,0.15,628,17926.91,11.85,36,594.15,2,95447.78,75843.37,2,0,3
1,PhD,5600.96,Employed,0.17,780,5581.92,4.40,36,165.80,7,68864.46,14931.20,5,0,5
1,Master's,3857.72,Employed,0.09,850,21420.01,10.41,60,459.45,4,71872.41,44768.38,0,0,1
1,Bachelor's,9679.39,Employed,0.20,605,7260.47,16.31,36,256.37,7,109659.09,72328.10,2,0,2
1,Bachelor's,4233.64,Employed,0.16,753,16294.41,11.95,36,540.82,1,51490.86,16933.53,2,0,4
1,Bachelor's,2760.59,Unemployed,0.04,697,27428.68,13.83,60,635.80,1,22622.23,19524.44,3,0,4
1,"High School",2526.53,Employed,0.24,645,19124.20,12.35,36,638.40,8,49019.79,28871.64,1,2,3
1,"High School",2491.74,Employed,0.22,586,27616.44,16.47,36,977.33,7,22249.66,3365.19,4,0,5
1,Master's,2915.65,Employed,0.19,753,8624.70,10.63,60,185.93,6,50459.61,3597.83,3,0,3
1,"High School",5305.96,Employed,0.21,675,25788.47,8.69,60,531.45,5,85123.52,53177.03,2,0,3
1,Master's,1357.32,Employed,0.11,685,3723.44,10.64,36,121.27,3,20014.54,7733.88,3,0,3
1,"High School",960.92,Employed,0.14,747,25779.39,9.99,60,547.61,7,17579.74,11102.31,0,0,0
1,"High School",1022.73,Employed,0.06,761,25922.48,11.59,60,571.27,2,15481.31,11152.17,1,0,2
1,PhD,1732.99,Employed,0.22,606,9810.54,13.37,60,225.08,4,16959.14,6178.85,1,0,1
1,PhD,3091.36,Self-employed,0.19,651,17566.71,15.50,36,613.27,4,25742.63,13515.88,3,0,3
1,Bachelor's,6918.65,Employed,0.12,670,500.00,10.99,36,16.37,1,59198.48,34793.72,1,0,1
1,Bachelor's,3043.74,Employed,0.07,695,14270.97,9.02,36,453.95,6,59841.75,11861.14,2,0,2
1,Bachelor's,3547.34,Employed,0.04,738,24383.64,9.90,60,516.88,6,36334.16,34494.72,1,0,2
1,Bachelor's,4260.69,Self-employed,0.38,653,13659.01,13.79,36,465.44,5,42356.70,12321.45,6,0,8
0,Master's,4720.18,Self-employed,0.34,667,24656.42,11.04,36,807.69,7,49192.78,40701.48,2,0,3
1,Master's,6720.59,Self-employed,0.31,711,18972.00,12.75,36,636.96,5,118453.30,85951.85,1,0,1
1,Master's,2302.44,Unemployed,0.07,714,14822.51,8.99,60,307.62,4,18196.76,16800.55,2,0,2
1,Bachelor's,2380.16,Self-employed,0.12,607,6287.74,10.16,36,203.36,3,33829.88,8227.07,1,0,1
1,Master's,2288.75,Employed,0.07,616,18213.43,14.19,36,624.17,6,43520.24,23043.65,0,0,1
1,"High School",7365.48,Employed,0.17,842,7739.22,3.81,36,227.84,6,70777.83,37748.04,2,0,3
1,"High School",4988.51,Unemployed,0.13,763,500.00,11.78,36,16.55,7,62315.47,27062.23,1,0,1
0,Bachelor's,3303.64,Unemployed,0.23,605,8585.00,12.63,36,287.73,3,59085.92,5026.67,1,0,2
1,"High School",11505.09,Retired,0.06,613,29533.08,11.85,36,978.81,5,195274.55,129018.41,1,0,1
1,Bachelor's,2467.42,Unemployed,0.08,733,8856.26,9.88,60,187.65,2,46281.87,40964.43,2,0,2
1,Master's,1691.90,Employed,0.20,732,12218.75,12.74,36,410.17,4,19183.61,5871.11,0,0,0
1,Bachelor's,1335.00,Employed,0.15,702,29620.47,10.41,36,961.48,7,28629.46,2808.15,3,0,4
0,"High School",4140.08,Employed,0.27,681,18077.27,11.88,36,599.39,4,66426.04,46193.59,1,0,1
1,PhD,1411.10,Employed,0.04,744,30898.12,16.33,60,756.81,7,20478.60,5861.92,1,0,1
1,"High School",4495.65,Employed,0.21,753,12037.85,12.81,36,404.50,4,52872.56,17277.62,1,0,1
0,PhD,2544.21,Self-employed,0.05,580,23501.07,12.32,60,526.58,5,43295.45,34483.82,2,0,3
1,"High School",2034.20,Self-employed,0.18,684,12636.91,13.70,60,292.08,6,35220.11,21095.85,4,1,4
1,Master's,4968.08,Employed,0.18,672,20154.52,9.65,36,647.02,3,36018.37,1818.48,0,0,0
1,Other,2105.37,Employed,0.23,742,27538.95,9.58,36,883.18,8,34274.06,27499.74,2,0,2
0,PhD,1943.58,Employed,0.12,677,11767.58,14.01,60,273.87,4,21250.20,5068.23,1,0,1
1,PhD,2976.34,Employed,0.28,681,3600.42,9.69,36,115.65,2,42175.20,30619.26,2,0,2
1,PhD,2129.80,Self-employed,0.03,700,24499.82,11.10,60,533.91,6,24029.23,10993.04,1,0,1
1,Bachelor's,4887.17,Employed,0.34,629,10696.84,10.35,60,229.12,6,78744.95,52893.76,1,0,1
1,Bachelor's,7073.48,Employed,0.28,703,13849.39,12.64,36,464.24,2,88730.16,32374.36,0,0,1
1,Bachelor's,12122.91,Employed,0.23,639,14849.88,10.12,36,480.00,2,178609.65,10866.16,7,0,7
1,PhD,2324.58,Employed,0.41,618,11705.54,10.09,36,378.20,4,21183.14,2382.58,5,0,6
0,Master's,2054.20,Employed,0.30,533,500.00,10.99,36,16.37,3,30212.40,11884.18,4,0,5
1,Master's,1296.33,Self-employed,0.16,646,27530.41,13.78,36,937.99,10,19961.43,4657.44,1,0,3
0,Bachelor's,3806.99,Employed,0.42,602,11490.53,13.80,60,266.17,4,59322.95,40937.46,4,0,4
1,Bachelor's,6442.75,Self-employed,0.34,619,16913.26,16.77,36,601.07,1,60125.56,21914.72,1,0,1
1,Other,1411.53,Self-employed,0.39,604,22148.63,14.23,36,759.46,4,19937.52,5028.29,6,0,7
1,"High School",1256.56,Employed,0.25,644,10945.63,12.76,36,367.54,3,11302.19,8224.16,4,0,5
1,"High School",17131.54,Employed,0.10,774,1803.73,11.31,36,59.32,6,113391.28,20465.62,1,0,1
0,Other,1383.67,Employed,0.21,675,14007.15,13.66,36,476.42,4,18608.69,4149.31,2,0,2
1,Bachelor's,1985.60,Employed,0.13,666,9781.97,11.29,36,321.59,9,38582.73,2663.75,0,0,0
1,Bachelor's,779.71,Retired,0.17,683,500.00,10.09,36,16.15,4,17440.92,11556.14,1,0,1
1,Master's,587.12,Unemployed,0.04,742,24504.93,13.31,36,829.33,5,12682.04,6948.97,1,0,1
1,Master's,2666.68,Employed,0.13,583,1924.93,15.74,60,46.55,7,38502.86,36334.16,2,0,4
1,"High School",6584.87,Employed,0.35,689,10304.90,15.11,60,245.75,2,79855.82,27757.52,2,0,2
1,"High School",3001.26,Employed,0.18,643,18973.11,15.42,60,455.56,6,39735.00,30509.52,3,1,3
1,Master's,850.25,Employed,0.04,700,500.00,12.76,36,16.79,6,18159.62,7053.67,1,0,1
0,Master's,2907.54,Unemployed,0.10,696,5442.41,13.27,36,184.08,0,23507.36,20719.10,3,0,5
1,"High School",1101.96,Employed,0.08,668,3194.18,10.66,60,68.91,7,21018.38,6646.26,1,0,1
0,Master's,1612.49,Unemployed,0.31,613,22061.23,10.83,60,477.80,4,23779.99,1607.40,0,0,0
0,Bachelor's,3177.72,Student,0.32,668,21649.20,11.53,36,714.21,3,29115.02,6839.81,2,0,5
1,Bachelor's,2754.73,Employed,0.14,592,23666.59,17.30,36,847.32,5,21769.84,15253.14,2,0,2
1,Other,3492.12,Employed,0.07,625,9984.60,15.17,36,346.95,4,65296.05,54872.77,1,0,1
1,Bachelor's,5686.56,Self-employed,0.18,812,14522.58,7.62,60,291.83,9,99897.81,42509.95,1,0,1
0,"High School",2945.33,Employed,0.28,684,23760.78,13.61,60,548.08,6,42554.13,33320.75,2,0,2
1,"High School",1902.05,Employed,0.09,679,9849.18,7.54,60,197.54,6,18368.68,4461.52,3,0,3
0,Bachelor's,4247.77,Student,0.27,721,27602.22,8.71,36,874.02,5,63583.62,27482.99,1,0,1
1,Other,1102.08,Self-employed,0.17,702,9531.47,11.49,36,314.26,3,14456.93,8109.87,0,0,1
1,"High School",3121.73,Employed,0.34,648,24407.97,10.01,36,787.69,2,57314.57,40086.02,3,0,3
